"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2019","12","New York","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2019","12","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","21","0","21","0","21",,,,,,
"2019","12","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Buffet","5","0","5","0","5",,,,,,
"2019","12","Ohio","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Suspected;Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","12","Colorado","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Buffet","6","0","6","0","6",,,,,,
"2019","12","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","9","0","9","0","9","chicken, buffalo wings",,"Multiple",,,
"2019","12","Illinois","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","9","0","9","0","9","asparagus","asparagus","Vegetable Row Crops",,,
"2019","12","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Buffet;Restaurant: Sit-down dining","9","0","0","0","0",,,,,,
"2019","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","27","0","27","0","27",,,,,,
"2019","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","18","0","18","0","18",,,,,,
"2019","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2",,,,,,
"2019","12","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","1","7","0","7","Dungeness Crab Toast;Prawns;oysters","crab;oysters","Multiple",,,
"2019","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2019","12","California","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining;Private home/residence","19","0","19","0","19",,,,,,
"2019","12","California","Food","Norovirus Genogroup II","GII.P16 GII.4 untypeable","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","sushi, seafood",,"Multiple",,,
"2020","1","Massachusetts","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2020","1","Virginia","Food","Norovirus Genogroup II","GII.P16","Confirmed","Restaurant: Sit-down dining","3","0","0","0","0","raw oysters","oysters, raw","Mollusks",,,
"2020","1","Minnesota","Food","Norovirus Genogroup II","GII.P16","Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2020","1","Wisconsin","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2020","1","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5",,"0",,"0",,,,,,
"2020","1","Virginia","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","Hush Puppies;oysters, raw;oysters, baked",,"Multiple",,,
"2020","1","Virginia","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Other","2","0","2","0","2","oysters, raw",,"Mollusks",,,
"2020","1","Virginia","Food","Norovirus Genogroup II","GII.P16 GII.12","Confirmed","Restaurant: Other","2","0","2","0","2","oysters, raw",,"Mollusks",,,
"2020","1","Connecticut","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2020","1","Virginia","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2020","1","Minnesota","Food","Norovirus Genogroup I","GI.P1 GI.1","Suspected","Restaurant: Sit-down dining","19","0","19","0","19","shrimp tempura",,"Multiple",,,
"2020","1","Virginia","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Suspected;Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2020","1","Virginia","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2020","1","New Hampshire","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","19","0","10","0","19",,,,,,
"2020","1","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2020","1","Tennessee","Food","Norovirus unknown",,"Suspected","Restaurant: Other","8","0","8","0","8",,,,,,
"2020","1","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Buffet;Grocery store/bakery/deli/convenience store","9","0","9","0","9",,,,,,
"2020","1","North Dakota","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","8","0","8","0","8",,,,,,
"2020","1","California","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2020","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3","frozen beef patties;french fries",,"Multiple",,,
"2020","2","Minnesota","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected","Restaurant: Sit-down dining","11","0","11","0","11","pizza",,"Multiple",,,
"2020","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2020","2","Virginia","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Other","4","0","0","0","0",,,,,,
"2020","2","Tennessee","Food","Norovirus Genogroup II","GII.P16 GII.1","Confirmed","Restaurant: Other","11",,"0",,"0",,,,,,
"2020","2","Wisconsin","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","17","0","16","0","16","sandwich, submarine",,"Multiple",,,
"2020","2","Minnesota","Food","Norovirus Genogroup II","GII.P16 GII.12","Confirmed","Restaurant: Sit-down dining","14","0","14","0","14",,,,,,
"2020","2","Minnesota","Food","Norovirus Genogroup II","GII.P16 GII.1","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","Cheesecake;Salads;potato, mashed",,"Multiple",,,
"2020","2","Wisconsin","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","15","0","14","0","14","sandwich, speciality",,"Multiple",,,
"2020","2","Kansas","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","18","0","14","0","18",,,,,,
"2020","2","Connecticut","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2020","2","Georgia","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2020","2","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2020","2","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","36","0","36","0","36",,,,,,
"2020","3","Minnesota","Environmental contamination other than food/water","Norovirus unknown",,"Suspected","Restaurant","2","0","2","0","2",,,,,,
"2020","3","Minnesota","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2020","3","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2020","3","Ohio","Food","Norovirus Genogroup II","GII.P untypeable GII.4 untypeable","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","7","0","7","0","7",,,,,,
"2020","3","Colorado","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","2","0","0","0","0",,,,,,
"2020","5","Puerto Rico","Food","Norovirus Genogroup I",,"Suspected","Banquet Facility (food prepared and served on-site);Restaurant: Other","27","0","27","0","27","chicken cannelloni",,"Multiple",,,
"2020","10","California","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2020","12","Colorado","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2020","12","New York","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2021","1","Ohio","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Suspected;Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2021","1","South Carolina","Food","Clostridium perfringens;Norovirus",,"Suspected;Suspected","Restaurant: Other","3","0","3","0","3",,,,,,
"2021","1","Tennessee","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2021","1","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","13","0","0","0","0",,,,,,
"2021","2","Utah","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","12","0","12","0","12","chicken wrap;green salad",,"Multiple",,,
"2021","2","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","31","0","31","0","31","salad",,"Multiple",,,
"2021","2","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","93","1","93","0","93",,,,,,
"2021","2","Georgia","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2021","2","Maryland","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2021","3","Connecticut","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","13","0","0","0","0",,,,,,
"2021","3","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","1","4","0","4","Philly cheesesteak;chicken",,"Multiple",,,
"2021","3","Virginia","Food","Norovirus",,"Suspected","Restaurant: Other","2","0","2","0","2","Sweet and Sour Pork",,"Multiple",,,
"2021","3","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.2","Suspected","Restaurant: Buffet","22","0","1","0","1",,,,,,
"2021","3","Wisconsin","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2021","3","Michigan","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2021","3","Michigan","Food","Norovirus Genogroup II","GII.P untypeable GII.10","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","13","0","13","0","13",,,,,,
"2021","3","Idaho","Food","Norovirus Genogroup II","unknown","Confirmed","Caterer;Restaurant: Fast-food (drive up service or pay at counter)","52","2","50","0","50",,,,,,
"2021","4","Utah","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2021","4","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0","0","0","0",,,,,,
"2021","4","Ohio","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","19","0","19","0","19",,,,,,
"2021","4","Michigan","Food","Norovirus Genogroup II","GII.P untypeable GII.10","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2021","4","Tennessee","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2021","4","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2021","4","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Other","10","1","10","0","10","pizza","sausage, pork;pork, pepperoni;cheese, unspecified","Multiple",,,
"2021","4","Connecticut","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P16 GII.4 Sydney","Confirmed;Confirmed","Restaurant: Sit-down dining","18","0","13","0","13",,,,,,
"2021","4","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","13","1","13","0","13",,,,,,
"2021","4","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","0","0","0",,,,,,
"2021","4","Georgia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2021","4","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3","Salads","romaine lettuce;iceberg lettuce","Vegetable Row Crops",,,
"2021","4","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2",,,,,,
"2021","4","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","6","2","6","0","6","Mixed green salad","leafy green","Vegetable Row Crops",,,
"2021","4","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","6","0","0","0","0",,,,,,
"2021","4","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","84","1","84","0","84",,,,,,
"2021","4","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2021","4","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2021","4","Kansas","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2021","5","Massachusetts","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2021","5","Minnesota","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2021","5","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","40","1","40","0","40",,,,,,
"2021","5","Virginia","Food","Norovirus Genogroup I","GI.P13 GI.3","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2021","5","Minnesota","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2021","5","Alabama","Food","Norovirus Genogroup I;Norovirus Genogroup I","GI.P9 GI.9;unknown","Confirmed;Confirmed","Restaurant: Sit-down dining","3","0","3","0","3","Osyters, chargrilled;oysters, raw",,"Mollusks",,,
"2021","5","Virginia","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","18","1","18","0","18",,,,,,
"2021","5","Utah","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2021","5","Utah","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2021","5","Minnesota","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2021","5","Virginia","Food","Norovirus",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2021","5","Minnesota","Food","Norovirus unknown",,"Suspected","Restaurant: Other","9","0","9","0","9",,,,,,
"2021","5","Minnesota","Food","Norovirus Genogroup II","other GII.4 untypeable","Suspected","Restaurant: Sit-down dining","9","0","9","0","9","Salads",,"Multiple",,,
"2021","5","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2021","5","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","35","0","0","0","0",,,,,,
"2021","5","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","12","0","12","0","12",,,,,,
"2021","5","Montana","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","10","0","0","0","0",,,,,,
"2021","6","Ohio","Food","Norovirus",,"Suspected","Restaurant: Buffet","4","0","4","0","4",,,,,,
"2021","6","Minnesota","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","pretzel;wonton, unspecified",,"Multiple",,,
"2021","6","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Other","6","0","5","0","5",,,,,,
"2021","6","Rhode Island","Food","Norovirus unknown;Norovirus Genogroup II","unknown","Confirmed;Confirmed","Restaurant: Sit-down dining","22","0","21","0","21","lobster salad",,"Multiple",,,
"2021","6","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","30","0","27","0","27",,,,,,
"2021","6","Iowa","Food","Norovirus Genogroup II","GII.P15","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","17","2","17","0","17",,,,,,
"2021","6","New York","Food","Vibrio other;Norovirus Genogroup II","unknown","Suspected;Confirmed","Restaurant: Sit-down dining","2","0","2","0","2","raw oysters","oysters, raw","Mollusks",,,
"2021","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2021","6","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","7","1","7","0","7",,,,,,
"2021","6","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","7","0","7","0","7",,,,,,
